SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496277.5   NPRNTI= 5   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   386     3    3S1 3P2 5G1         (3)6(19.0)   137323.2*
   387     3    3S1 3P2 5G1         (1)6( 6.0)   137323.2*
   388     3    3S1 3P2 5G1         (1)5( 5.0)   137323.2*
   389     3    3S1 3P2 5G1         (3)5(16.0)   137323.2*
   390     3    3S1 3P2 5G1         (1)4( 4.0)   137323.2*
   391     3    3S1 3P2 5G1         (3)4(13.0)   137323.2*
   392     3    3S1 3P2 5G1         (1)3( 3.0)   137323.2*
   393     3    3S1 3P2 5G1         (3)3(10.0)   137323.2*
   394     3    3S1 3P2 5G1         (1)2( 2.0)   137323.2*
   395     3    3S1 3P2 5G1         (3)2( 7.0)   137323.2*
   396     3    3S1 3P2 5F1         (1)3( 3.0)   137334.3*
   397     3    3S1 3P2 5D1         (3)1( 4.0)   137351.5*
   398     3    3S1 3P2 4D1         (1)0( 0.0)   137399.1*
   399     3    3S1 3P2 5F1         (1)2( 2.0)   137414.6*
   400     3    3S1 3P2 5F1         (3)2( 7.0)   137418.1*
   401     3    3S1 3P2 5F1         (3)5(16.0)   137422.6*
   402     3    3S1 3P2 5F1         (1)5( 5.0)   137448.0*
   403     3    3S1 3P2 5F1         (3)1( 4.0)   137517.2*
   404     3    3S1 3P2 5F1         (1)1( 1.0)   137528.3*
   405     3    3S1 3P2 5D1         (1)2( 2.0)   137556.8*
   406     3    3S1 3P2 7S1         (3)2( 7.0)   137564.4*
   407     3    3S1 3P2 7S1         (1)2( 2.0)   137715.3*
   408     3    3S1 3P2 6D1         (3)4(13.0)   138130.6*
   409     3    3S1 3P2 5D1         (1)0( 0.0)   138164.3*
   410     3    3S1 3P2 7P1         (3)2( 7.0)   138189.1*
   411     3    3S1 3P2 7P1         (3)3(10.0)   138238.7*
   412     3    3S1 3P2 6D1         (3)2( 7.0)   138246.2*
   413     3    3S1 3P2 7P1         (1)2( 2.0)   138251.6*
   414     3    3S1 3P2 7P1         (1)3( 3.0)   138337.1*
   415     3    3S1 3P2 6D1         (3)3(10.0)   138354.4*
   416     3    3S1 3P2 6D1         (1)3( 3.0)   138360.4*
   417     3    3S1 3P2 7P1         (3)1( 4.0)   138366.4*
   418     3    3S1 3P2 7P1         (1)1( 1.0)   138453.3*
   419     3    3S1 3P2 6D1         (3)0( 1.0)   138483.0*
   420     3    3S1 3P2 6D1         (1)1( 1.0)   138610.3*
   421     3    3S1 3P2 6D1         (1)4( 4.0)   138641.1*
   422     3    3S1 3P2 6D1         (3)1( 4.0)   138646.5*
   423     3    3S1 3P2 6F1         (1)4( 4.0)   138676.3*
   424     3    3S1 3P2 6F1         (3)4(13.0)   138681.6*
   425     3    3S1 3P2 6F1         (3)3(10.0)   138690.2*
   426     3    3S1 3P2 6G1         (3)6(19.0)   138693.5*
   427     3    3S1 3P2 6G1         (3)4(13.0)   138693.5*
   428     3    3S1 3P2 6G1         (1)6( 6.0)   138693.5*
   429     3    3S1 3P2 6G1         (1)5( 5.0)   138693.5*
   430     3    3S1 3P2 6G1         (3)5(16.0)   138693.5*
   431     3    3S1 3P2 6G1         (1)4( 4.0)   138693.5*
   432     3    3S1 3P2 6G1         (1)3( 3.0)   138693.5*
   433     3    3S1 3P2 6G1         (3)3(10.0)   138693.5*
   434     3    3S1 3P2 6G1         (1)2( 2.0)   138693.5*
   435     3    3S1 3P2 6G1         (3)2( 7.0)   138693.5*
   436     3    3S1 3P2 6F1         (1)3( 3.0)   138700.2*
   437     3    3S1 3P2 6H1         (3)6(19.0)   138712.8*
   438     3    3S1 3P2 6H1         (1)7( 7.0)   138712.8*
   439     3    3S1 3P2 6H1         (3)7(22.0)   138712.8*
   440     3    3S1 3P2 6H1         (1)6( 6.0)   138712.8*
   441     3    3S1 3P2 6H1         (1)5( 5.0)   138712.8*
   442     3    3S1 3P2 6H1         (3)5(16.0)   138712.8*
   443     3    3S1 3P2 6H1         (1)4( 4.0)   138712.8*
   444     3    3S1 3P2 6H1         (3)4(13.0)   138712.8*
   445     3    3S1 3P2 6H1         (1)3( 3.0)   138712.8*
   446     3    3S1 3P2 6H1         (3)3(10.0)   138712.8*
   447     3    3S1 3P2 6F1         (1)2( 2.0)   138745.5*
   448     3    3S1 3P2 6F1         (3)2( 7.0)   138747.7*
   449     3    3S1 3P2 6F1         (3)5(16.0)   138748.3*
   450     3    3S1 3P2 6D1         (1)2( 2.0)   138751.0*
   451     3    3S1 3P2 6F1         (1)5( 5.0)   138765.5*
   452     3    3S1 3P2 6F1         (3)1( 4.0)   138804.6*
   453     3    3S1 3P2 6F1         (1)1( 1.0)   138812.2*
   454     3    3S1 3P2 8S1         (3)2( 7.0)   138836.1*
   455     3    3S1 3P2 8S1         (1)2( 2.0)   138922.9*
   456     3    3S1 3P2 6D1         (1)0( 0.0)   139062.2*
   457     3    3S1 3P2 7D1         (3)4(13.0)   139176.7*
   458     3    3S1 3P2 8P1         (3)2( 7.0)   139208.8*
   459     3    3S1 3P2 8P1         (3)3(10.0)   139238.1*
   460     3    3S1 3P2 7D1         (3)2( 7.0)   139241.1*
   461     3    3S1 3P2 8P1         (1)2( 2.0)   139246.8*
   462     3    3S1 3P2 7D1         (3)3(10.0)   139296.9*
   463     3    3S1 3P2 8P1         (1)3( 3.0)   139297.0*
   464     3    3S1 3P2 7D1         (1)3( 3.0)   139309.3*
   465     3    3S1 3P2 8P1         (3)1( 4.0)   139314.0*
   466     3    3S1 3P2 8P1         (1)1( 1.0)   139366.5*
   467     3    3S1 3P2 7D1         (3)0( 1.0)   139380.0*
   468     3    3S1 3P2 7D1         (1)1( 1.0)   139454.6*
   469     3    3S1 3P2 7D1         (3)1( 4.0)   139467.6*
   470     3    3S1 3P2 7D1         (1)4( 4.0)   139467.6*
   471     3    3S1 3P2 7F1         (1)4( 4.0)   139505.7*
   472     3    3S1 3P2 7F1         (3)4(13.0)   139509.2*
   473     3    3S1 3P2 7F1         (3)3(10.0)   139514.4*
   474     3    3S1 3P2 7G1         (3)4(13.0)   139517.0*
   475     3    3S1 3P2 7G1         (3)6(19.0)   139517.0*
   476     3    3S1 3P2 7G1         (3)5(16.0)   139517.0*
   477     3    3S1 3P2 7G1         (1)6( 6.0)   139517.0*
   478     3    3S1 3P2 7G1         (1)5( 5.0)   139517.0*
   479     3    3S1 3P2 7G1         (1)4( 4.0)   139517.0*
   480     3    3S1 3P2 7G1         (1)3( 3.0)   139517.0*
   481     3    3S1 3P2 7G1         (3)3(10.0)   139517.0*
   482     3    3S1 3P2 7G1         (1)2( 2.0)   139517.0*
   483     3    3S1 3P2 7G1         (3)2( 7.0)   139517.0*
   484     3    3S1 3P2 7F1         (1)3( 3.0)   139521.3*
   485     3    3S1 3P2 7D1         (1)2( 2.0)   139528.2*
   486     3    3S1 3P2 7H1         (1)6( 6.0)   139529.1*
   487     3    3S1 3P2 7H1         (3)4(13.0)   139529.1*
   488     3    3S1 3P2 7H1         (1)4( 4.0)   139529.1*
   489     3    3S1 3P2 7H1         (3)5(16.0)   139529.1*
   490     3    3S1 3P2 7H1         (1)5( 5.0)   139529.1*
   491     3    3S1 3P2 7H1         (1)3( 3.0)   139529.1*
   492     3    3S1 3P2 7H1         (3)3(10.0)   139529.1*
   493     3    3S1 3P2 7H1         (3)6(19.0)   139529.1*
   494     3    3S1 3P2 7H1         (1)7( 7.0)   139529.1*
   495     3    3S1 3P2 7H1         (3)7(22.0)   139529.1*
   496     3    3S1 3P2 7I1         (3)7(22.0)   139534.5*
   497     3    3S1 3P2 7I1         (1)4( 4.0)   139534.5*
   498     3    3S1 3P2 7I1         (3)6(19.0)   139534.5*
   499     3    3S1 3P2 7I1         (3)4(13.0)   139534.5*
   500     3    3S1 3P2 7I1         (1)6( 6.0)   139534.5*
   501     3    3S1 3P2 7I1         (1)8( 8.0)   139534.5*
   502     3    3S1 3P2 7I1         (1)7( 7.0)   139534.5*
   503     3    3S1 3P2 7I1         (1)5( 5.0)   139534.5*
   504     3    3S1 3P2 7I1         (3)8(25.0)   139534.5*
   505     3    3S1 3P2 7I1         (3)5(16.0)   139534.5*
   506     3    3S1 3P2 7F1         (1)2( 2.0)   139549.3*
   507     3    3S1 3P2 7F1         (3)5(16.0)   139550.4*
   508     3    3S1 3P2 7F1         (3)2( 7.0)   139550.8*
   509     3    3S1 3P2 7F1         (1)5( 5.0)   139562.2*
   510     3    3S1 3P2 7F1         (3)1( 4.0)   139586.5*
   511     3    3S1 3P2 7F1         (1)1( 1.0)   139591.7*
   512     3    3S1 3P2 7D1         (1)0( 0.0)   139709.7*
   513     3    3S1 3P2 8D1         (3)4(13.0)   139828.2*
   514     3    3S1 3P2 8D1         (3)2( 7.0)   139867.9*
   515     3    3S1 3P2 8D1         (3)3(10.0)   139900.8*
   516     3    3S1 3P2 8D1         (1)3( 3.0)   139911.7*
   517     3    3S1 3P2 8D1         (3)0( 1.0)   139956.5*
   518     3    3S1 3P2 8D1         (1)1( 1.0)   140003.9*
   519     3    3S1 3P2 8D1         (3)1( 4.0)   140009.3*
   520     3    3S1 3P2 8D1         (1)4( 4.0)   140010.5*
   521     3    3S1 3P2 8F1         (1)4( 4.0)   140042.3*
   522     3    3S1 3P2 8F1         (3)4(13.0)   140044.8*
   523     3    3S1 3P2 8D1         (1)2( 2.0)   140047.7*
   524     3    3S1 3P2 8F1         (3)3(10.0)   140048.2*
   525     3    3S1 3P2 8G1         (3)5(16.0)   140050.1*
   526     3    3S1 3P2 8G1         (3)6(19.0)   140050.1*
   527     3    3S1 3P2 8G1         (3)3(10.0)   140050.1*
   528     3    3S1 3P2 8G1         (3)2( 7.0)   140050.1*
   529     3    3S1 3P2 8G1         (1)6( 6.0)   140050.1*
   530     3    3S1 3P2 8G1         (1)5( 5.0)   140050.1*
   531     3    3S1 3P2 8G1         (1)4( 4.0)   140050.1*
   532     3    3S1 3P2 8G1         (3)4(13.0)   140050.1*
   533     3    3S1 3P2 8G1         (1)3( 3.0)   140050.1*
   534     3    3S1 3P2 8G1         (1)2( 2.0)   140050.1*
   535     3    3S1 3P2 8F1         (1)3( 3.0)   140053.0*
   536     3    3S1 3P2 8H1         (1)7( 7.0)   140058.2*
   537     3    3S1 3P2 8H1         (1)6( 6.0)   140058.2*
   538     3    3S1 3P2 8H1         (3)6(19.0)   140058.2*
   539     3    3S1 3P2 8H1         (1)5( 5.0)   140058.2*
   540     3    3S1 3P2 8H1         (1)4( 4.0)   140058.2*
   541     3    3S1 3P2 8H1         (3)4(13.0)   140058.2*
   542     3    3S1 3P2 8H1         (1)3( 3.0)   140058.2*
   543     3    3S1 3P2 8H1         (3)3(10.0)   140058.2*
   544     3    3S1 3P2 8H1         (3)5(16.0)   140058.2*
   545     3    3S1 3P2 8H1         (3)7(22.0)   140058.2*
   546     3    3S1 3P2 8I1         (3)7(22.0)   140061.9*
   547     3    3S1 3P2 8I1         (3)8(25.0)   140061.9*
   548     3    3S1 3P2 8I1         (1)8( 8.0)   140061.9*
   549     3    3S1 3P2 8I1         (1)7( 7.0)   140061.9*
   550     3    3S1 3P2 8I1         (1)6( 6.0)   140061.9*
   551     3    3S1 3P2 8I1         (3)6(19.0)   140061.9*
   552     3    3S1 3P2 8I1         (1)5( 5.0)   140061.9*
   553     3    3S1 3P2 8I1         (3)5(16.0)   140061.9*
   554     3    3S1 3P2 8I1         (1)4( 4.0)   140061.9*
   555     3    3S1 3P2 8I1         (3)4(13.0)   140061.9*
   556     3    3S1 3P2 8J1         (3)9(28.0)   140063.7*
   557     3    3S1 3P2 8J1         (3)7(22.0)   140063.7*
   558     3    3S1 3P2 8J1         (1)9( 9.0)   140063.7*
   559     3    3S1 3P2 8J1         (1)8( 8.0)   140063.7*
   560     3    3S1 3P2 8J1         (3)8(25.0)   140063.7*
   561     3    3S1 3P2 8J1         (1)7( 7.0)   140063.7*
   562     3    3S1 3P2 8J1         (1)6( 6.0)   140063.7*
   563     3    3S1 3P2 8J1         (3)6(19.0)   140063.7*
   564     3    3S1 3P2 8J1         (1)5( 5.0)   140063.7*
   565     3    3S1 3P2 8J1         (3)5(16.0)   140063.7*
   566     3    3S1 3P2 8F1         (1)2( 2.0)   140071.7*
   567     3    3S1 3P2 8F1         (3)5(16.0)   140072.1*
   568     3    3S1 3P2 8F1         (3)2( 7.0)   140072.6*
   569     3    3S1 3P2 8F1         (1)5( 5.0)   140080.4*
   570     5    3S1 3P2 4S1         (3)1( 4.0)   140083.1*
   571     3    3S1 3P2 8F1         (3)1( 4.0)   140096.5*
   572     3    3S1 3P2 8F1         (1)1( 1.0)   140100.2*
   573     3    3S1 3P2 8D1         (1)0( 0.0)   140163.1*
   574     4    3S1 3P2 4P1         (3)1( 4.0)   142602.2*
   575     5    3S1 3P2 4S1         (1)1( 1.0)   143492.8*
   576     4    3S1 3P2 4P1         (1)1( 1.0)   143526.9*
   577     5    3S1 3P2 4P1         (1)0( 0.0)   146667.6*
   578     4    3S1 3P2 5S1         (3)0( 1.0)   148181.0*
   579     5    3S1 3P2 4P1         (3)2( 7.0)   148762.0*
   580     4    3S1 3P2 5S1         (1)0( 0.0)   148948.9*
   581     5    3S1 3P2 4P1         (3)0( 1.0)   149272.2*
   582     5    3S1 3P2 4P1         (3)1( 4.0)   149768.8*
   583     5    3S1 3P2 4P1         (1)2( 2.0)   150349.3*
   584     4    3S1 3P2 5P1         (3)1( 4.0)   151049.5*
   585     4    3S1 3P2 5P1         (1)1( 1.0)   151373.9*
   586     4    3S1 3P2 4D1         (3)2( 7.0)   151456.7*
   587     5    3S1 3P2 4P1         (1)1( 1.0)   152065.2*
   588     4    3S1 3P2 4D1         (1)2( 2.0)   152692.2*
   589     4    3S1 3P2 4F1         (3)3(10.0)   152848.3*
   590     4    3S1 3P2 4F1         (1)3( 3.0)   152852.4*
   591     4    3S1 3P2 6S1         (3)0( 1.0)   153175.1*
   592     4    3S1 3P2 6S1         (1)0( 0.0)   153488.0*
   593     4    3S1 3P2 6P1         (3)1( 4.0)   154459.3*
   594     4    3S1 3P2 5D1         (3)2( 7.0)   154585.2*
   595     4    3S1 3P2 6P1         (1)1( 1.0)   154610.2*
   596     5    3S1 3P2 5S1         (3)1( 4.0)   154912.5*
   597     4    3S1 3P2 5D1         (1)2( 2.0)   155119.6*
   598     4    3S1 3P2 5G1         (1)4( 4.0)   155259.8*
   599     4    3S1 3P2 5G1         (3)4(13.0)   155259.8*
   600     4    3S1 3P2 5F1         (3)3(10.0)   155318.8*
   601     4    3S1 3P2 5F1         (1)3( 3.0)   155322.2*
   602     4    3S1 3P2 7S1         (3)0( 1.0)   155499.6*
   603     5    3S1 3P2 5S1         (1)1( 1.0)   155622.4*
   604     4    3S1 3P2 7S1         (1)0( 0.0)   155658.1*
   605     4    3S1 3P2 7P1         (3)1( 4.0)   156185.0*
   606     4    3S1 3P2 6D1         (3)2( 7.0)   156238.5*
   607     4    3S1 3P2 7P1         (1)1( 1.0)   156267.1*
   608     4    3S1 3P2 6D1         (1)2( 2.0)   156516.7*
   609     4    3S1 3P2 6G1         (1)4( 4.0)   156630.1*
   610     4    3S1 3P2 6G1         (3)4(13.0)   156630.1*
   611     4    3S1 3P2 6H1         (1)5( 5.0)   156649.4*
   612     4    3S1 3P2 6H1         (3)5(16.0)   156649.4*
   613     4    3S1 3P2 6F1         (3)3(10.0)   156662.8*
   614     4    3S1 3P2 6F1         (1)3( 3.0)   156665.3*
   615     4    3S1 3P2 8S1         (3)0( 1.0)   156771.8*
   616     4    3S1 3P2 8S1         (1)0( 0.0)   156863.3*
   617     5    3S1 3P2 5P1         (1)0( 0.0)   156983.9*
   618     4    3S1 3P2 8P1         (3)1( 4.0)   157180.4*
   619     4    3S1 3P2 7D1         (3)2( 7.0)   157207.8*
   620     4    3S1 3P2 8P1         (1)1( 1.0)   157230.0*
   621     4    3S1 3P2 7D1         (1)2( 2.0)   157371.0*
   622     4    3S1 3P2 7G1         (1)4( 4.0)   157453.6*
   623     4    3S1 3P2 7G1         (3)4(13.0)   157453.6*
   624     4    3S1 3P2 7H1         (1)5( 5.0)   157465.7*
   625     4    3S1 3P2 7H1         (3)5(16.0)   157465.7*
   626     4    3S1 3P2 7I1         (1)6( 6.0)   157471.1*
   627     4    3S1 3P2 7I1         (3)6(19.0)   157471.1*
   628     4    3S1 3P2 7F1         (3)3(10.0)   157473.6*
   629     4    3S1 3P2 7F1         (1)3( 3.0)   157475.4*
   630     5    3S1 3P2 4D1         (3)3(10.0)   157548.8*
   631     5    3S1 3P2 5P1         (3)2( 7.0)   157624.8*
   632     5    3S1 3P2 5P1         (3)0( 1.0)   157797.9*
   633     4    3S1 3P2 8D1         (3)2( 7.0)   157822.8*
   634     5    3S1 3P2 4D1         (1)1( 1.0)   157873.1*
   635     5    3S1 3P2 5P1         (3)1( 4.0)   157924.5*
   636     4    3S1 3P2 8D1         (1)2( 2.0)   157926.8*
   637     4    3S1 3P2 8G1         (1)4( 4.0)   157986.7*
   638     4    3S1 3P2 8G1         (3)4(13.0)   157986.7*
   639     4    3S1 3P2 8H1         (1)5( 5.0)   157994.8*
   640     4    3S1 3P2 8H1         (3)5(16.0)   157994.8*
   641     4    3S1 3P2 8I1         (1)6( 6.0)   157998.4*
   642     4    3S1 3P2 8I1         (3)6(19.0)   157998.4*
   643     4    3S1 3P2 8F1         (3)3(10.0)   157999.9*
   644     4    3S1 3P2 8J1         (1)7( 7.0)   158000.3*
   645     4    3S1 3P2 8J1         (3)7(22.0)   158000.3*
   646     4    3S1 3P2 8F1         (1)3( 3.0)   158001.2*
   647     5    3S1 3P2 4D1         (3)2( 7.0)   158085.3*
   648     5    3S1 3P2 5P1         (1)2( 2.0)   158116.8*
   649     5    3S1 3P2 5P1         (1)1( 1.0)   158628.9*
   650     5    3S1 3P2 4D1         (3)1( 4.0)   159129.3*
   651     5    3S1 3P2 4F1         (1)2( 2.0)   159473.6*
   652     5    3S1 3P2 4F1         (3)2( 7.0)   159474.6*
   653     5    3S1 3P2 4F1         (3)4(13.0)   159524.7*
   654     5    3S1 3P2 4F1         (1)4( 4.0)   159545.9*
   655     5    3S1 3P2 4F1         (3)3(10.0)   159702.6*
   656     5    3S1 3P2 4F1         (1)3( 3.0)   159734.4*
   657     5    3S1 3P2 4D1         (1)3( 3.0)   159766.3*
   658     5    3S1 3P2 6S1         (3)1( 4.0)   159909.5*
   659     5    3S1 3P2 6S1         (1)1( 1.0)   160183.4*
   660     5    3S1 3P2 6P1         (1)0( 0.0)   160840.8*
   661     5    3S1 3P2 5D1         (3)3(10.0)   161089.0*
   662     5    3S1 3P2 6P1         (3)2( 7.0)   161122.9*
   663     5    3S1 3P2 5D1         (1)1( 1.0)   161187.6*
   664     5    3S1 3P2 6P1         (3)0( 1.0)   161205.1*
   665     5    3S1 3P2 6P1         (3)1( 4.0)   161252.9*
   666     5    3S1 3P2 5D1         (3)2( 7.0)   161303.4*
   667     5    3S1 3P2 4D1         (1)2( 2.0)   161309.6*
   668     5    3S1 3P2 6P1         (1)2( 2.0)   161342.5*
   669     5    3S1 3P2 6P1         (1)1( 1.0)   161566.8*
   670     5    3S1 3P2 5D1         (3)1( 4.0)   161656.5*
   671     5    3S1 3P2 5D1         (1)3( 3.0)   161898.6*
   672     5    3S1 3P2 5G1         (3)4(13.0)   161989.6*
   673     5    3S1 3P2 5G1         (1)5( 5.0)   161989.6*
   674     5    3S1 3P2 5G1         (3)5(16.0)   161989.6*
   675     5    3S1 3P2 5G1         (1)4( 4.0)   161989.6*
   676     5    3S1 3P2 5G1         (1)3( 3.0)   161989.6*
   677     5    3S1 3P2 5G1         (3)3(10.0)   161989.6*
   678     5    3S1 3P2 5F1         (1)2( 2.0)   161996.7*
   679     5    3S1 3P2 5F1         (3)2( 7.0)   161997.5*
   680     5    3S1 3P2 5F1         (3)4(13.0)   162019.7*
   681     5    3S1 3P2 5F1         (1)4( 4.0)   162036.6*
   682     5    3S1 3P2 5F1         (3)3(10.0)   162110.8*
   683     5    3S1 3P2 5F1         (1)3( 3.0)   162136.0*
   684     5    3S1 3P2 7S1         (3)1( 4.0)   162232.5*
   685     5    3S1 3P2 7S1         (1)1( 1.0)   162368.0*
   686     5    3S1 3P2 5D1         (1)2( 2.0)   162465.1*
   687     5    3S1 3P2 7P1         (1)0( 0.0)   162730.3*
   688     5    3S1 3P2 6D1         (3)3(10.0)   162859.8*
   689     5    3S1 3P2 7P1         (3)2( 7.0)   162879.9*
   690     5    3S1 3P2 6D1         (1)1( 1.0)   162902.4*
   691     5    3S1 3P2 7P1         (3)0( 1.0)   162925.5*
   692     5    3S1 3P2 7P1         (3)1( 4.0)   162948.3*
   693     5    3S1 3P2 6D1         (3)2( 7.0)   162969.1*
   694     5    3S1 3P2 7P1         (1)2( 2.0)   162997.5*
   695     5    3S1 3P2 7P1         (1)1( 1.0)   163116.2*
   696     5    3S1 3P2 6D1         (3)1( 4.0)   163133.6*
   697     5    3S1 3P2 6D1         (1)3( 3.0)   163252.0*
   698     6    3S2 3D1 4P1         (1)2( 2.0)   163328.6*
   699     5    3S1 3P2 6G1         (3)5(16.0)   163359.9*
   700     5    3S1 3P2 6G1         (1)5( 5.0)   163359.9*
   701     5    3S1 3P2 6G1         (1)4( 4.0)   163359.9*
   702     5    3S1 3P2 6G1         (3)4(13.0)   163359.9*
   703     5    3S1 3P2 6G1         (1)3( 3.0)   163359.9*
   704     5    3S1 3P2 6G1         (3)3(10.0)   163359.9*
   705     5    3S1 3P2 6F1         (1)2( 2.0)   163363.1*
   706     5    3S1 3P2 6F1         (3)2( 7.0)   163363.7*
   707     5    3S1 3P2 6F1         (3)4(13.0)   163375.4*
   708     5    3S1 3P2 6H1         (1)6( 6.0)   163379.2*
   709     5    3S1 3P2 6H1         (3)6(19.0)   163379.2*
   710     5    3S1 3P2 6H1         (1)5( 5.0)   163379.2*
   711     5    3S1 3P2 6H1         (3)5(16.0)   163379.2*
   712     5    3S1 3P2 6H1         (1)4( 4.0)   163379.2*
   713     5    3S1 3P2 6H1         (3)4(13.0)   163379.2*
   714     5    3S1 3P2 6F1         (1)4( 4.0)   163387.1*
   715     5    3S1 3P2 6F1         (3)3(10.0)   163428.1*
   716     5    3S1 3P2 6F1         (1)3( 3.0)   163445.6*
   717     5    3S1 3P2 8S1         (3)1( 4.0)   163503.6*
   718     5    3S1 3P2 6D1         (1)2( 2.0)   163532.8*
   719     5    3S1 3P2 8S1         (1)1( 1.0)   163580.8*
   720     5    3S1 3P2 8P1         (1)0( 0.0)   163800.5*
   721     5    3S1 3P2 7D1         (3)3(10.0)   163876.5*
   722     5    3S1 3P2 8P1         (3)2( 7.0)   163889.5*
   723     5    3S1 3P2 7D1         (1)1( 1.0)   163898.9*
   724     5    3S1 3P2 8P1         (3)0( 1.0)   163917.4*
   725     5    3S1 3P2 8P1         (3)1( 4.0)   163930.0*
   726     5    3S1 3P2 7D1         (3)2( 7.0)   163940.1*
   727     5    3S1 3P2 8P1         (1)2( 2.0)   163959.9*
   728     5    3S1 3P2 8P1         (1)1( 1.0)   164030.6*
   729     5    3S1 3P2 7D1         (3)1( 4.0)   164031.1*
   730     6    3S2 3D1 4P1         (3)2( 7.0)   164092.8*
   731     5    3S1 3P2 7D1         (1)3( 3.0)   164098.6*
   732     5    3S1 3P2 7G1         (3)5(16.0)   164183.3*
   733     5    3S1 3P2 7G1         (1)5( 5.0)   164183.3*
   734     5    3S1 3P2 7G1         (1)4( 4.0)   164183.3*
   735     5    3S1 3P2 7G1         (3)4(13.0)   164183.3*
   736     5    3S1 3P2 7G1         (1)3( 3.0)   164183.3*
   737     5    3S1 3P2 7G1         (3)3(10.0)   164183.3*
   738     5    3S1 3P2 7F1         (1)2( 2.0)   164185.1*
   739     5    3S1 3P2 7F1         (3)2( 7.0)   164185.5*
   740     5    3S1 3P2 7F1         (3)4(13.0)   164192.4*
   741     5    3S1 3P2 7H1         (1)6( 6.0)   164195.5*
   742     5    3S1 3P2 7H1         (3)6(19.0)   164195.5*
   743     5    3S1 3P2 7H1         (1)5( 5.0)   164195.5*
   744     5    3S1 3P2 7H1         (3)5(16.0)   164195.5*
   745     5    3S1 3P2 7H1         (1)4( 4.0)   164195.5*
   746     5    3S1 3P2 7H1         (3)4(13.0)   164195.5*
   747     5    3S1 3P2 7F1         (1)4( 4.0)   164200.5*
   748     5    3S1 3P2 7I1         (3)7(22.0)   164200.9*
   749     5    3S1 3P2 7I1         (1)7( 7.0)   164200.9*
   750     5    3S1 3P2 7I1         (1)6( 6.0)   164200.9*
