SEQ='SI'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86978558.0   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
  1474       7.11E-14  5.01E-14  3.14E-14  2.18E-14  1.50E-14  8.71E-15  5.45E-15  3.16E-15  1.33E-15  6.13E-16
             2.59E-16  7.50E-17  2.79E-17  1.02E-17  2.62E-18  9.32E-19  3.30E-19  8.37E-20  2.96E-20
  1475       1.89E-14  1.34E-14  8.42E-15  5.92E-15  4.14E-15  2.54E-15  1.71E-15  1.10E-15  5.57E-16  3.03E-16
             1.50E-16  5.23E-17  2.17E-17  8.47E-18  2.31E-18  8.41E-19  3.02E-19  7.72E-20  2.74E-20
  1476       4.59E-14  3.24E-14  2.04E-14  1.44E-14  1.01E-14  6.17E-15  4.15E-15  2.67E-15  1.35E-15  7.36E-16
             3.66E-16  1.27E-16  5.27E-17  2.06E-17  5.62E-18  2.05E-18  7.35E-19  1.88E-19  6.66E-20
  1493       1.65E-14  1.16E-14  7.24E-15  4.99E-15  3.36E-15  1.86E-15  1.10E-15  5.95E-16  2.24E-16  9.61E-17
             3.82E-17  1.05E-17  3.83E-18  1.38E-18  3.52E-19  1.25E-19  4.42E-20  1.12E-20  3.96E-21
  1494       2.31E-14  1.63E-14  1.01E-14  6.98E-15  4.70E-15  2.61E-15  1.54E-15  8.33E-16  3.14E-16  1.34E-16
             5.35E-17  1.47E-17  5.36E-18  1.93E-18  4.92E-19  1.75E-19  6.18E-20  1.57E-20  5.54E-21
  1495       2.98E-14  2.09E-14  1.30E-14  8.98E-15  6.04E-15  3.36E-15  1.99E-15  1.07E-15  4.04E-16  1.73E-16
             6.88E-17  1.89E-17  6.90E-18  2.48E-18  6.33E-19  2.24E-19  7.95E-20  2.01E-20  7.12E-21
  1496       3.64E-14  2.56E-14  1.59E-14  1.10E-14  7.39E-15  4.10E-15  2.43E-15  1.31E-15  4.94E-16  2.11E-16
             8.41E-17  2.31E-17  8.43E-18  3.03E-18  7.74E-19  2.74E-19  9.72E-20  2.46E-20  8.70E-21
  1497       4.30E-14  3.02E-14  1.88E-14  1.30E-14  8.73E-15  4.85E-15  2.87E-15  1.55E-15  5.83E-16  2.50E-16
             9.94E-17  2.73E-17  9.96E-18  3.58E-18  9.14E-19  3.24E-19  1.15E-19  2.91E-20  1.03E-20
  1498       4.96E-14  3.49E-14  2.17E-14  1.50E-14  1.01E-14  5.59E-15  3.31E-15  1.78E-15  6.73E-16  2.88E-16
             1.15E-16  3.15E-17  1.15E-17  4.13E-18  1.05E-18  3.74E-19  1.33E-19  3.36E-20  1.19E-20
  1499       2.31E-14  1.63E-14  1.01E-14  6.98E-15  4.70E-15  2.61E-15  1.54E-15  8.33E-16  3.14E-16  1.34E-16
             5.35E-17  1.47E-17  5.36E-18  1.93E-18  4.92E-19  1.75E-19  6.18E-20  1.57E-20  5.54E-21
  1500       2.98E-14  2.09E-14  1.30E-14  8.98E-15  6.04E-15  3.36E-15  1.99E-15  1.07E-15  4.04E-16  1.73E-16
             6.88E-17  1.89E-17  6.90E-18  2.48E-18  6.33E-19  2.24E-19  7.95E-20  2.01E-20  7.12E-21
  1501       3.64E-14  2.56E-14  1.59E-14  1.10E-14  7.39E-15  4.10E-15  2.43E-15  1.31E-15  4.94E-16  2.11E-16
             8.41E-17  2.31E-17  8.43E-18  3.03E-18  7.74E-19  2.74E-19  9.72E-20  2.46E-20  8.70E-21
  1502       4.30E-14  3.02E-14  1.88E-14  1.30E-14  8.73E-15  4.85E-15  2.87E-15  1.55E-15  5.83E-16  2.50E-16
             9.94E-17  2.73E-17  9.96E-18  3.58E-18  9.14E-19  3.24E-19  1.15E-19  2.91E-20  1.03E-20
  1503       4.96E-14  3.49E-14  2.17E-14  1.50E-14  1.01E-14  5.59E-15  3.31E-15  1.78E-15  6.73E-16  2.88E-16
             1.15E-16  3.15E-17  1.15E-17  4.13E-18  1.05E-18  3.74E-19  1.33E-19  3.36E-20  1.19E-20
  1504       5.62E-14  3.95E-14  2.46E-14  1.70E-14  1.14E-14  6.34E-15  3.75E-15  2.02E-15  7.63E-16  3.27E-16
             1.30E-16  3.57E-17  1.30E-17  4.68E-18  1.20E-18  4.24E-19  1.50E-19  3.80E-20  1.35E-20
  1513       1.15E-14  8.04E-15  4.96E-15  3.38E-15  2.22E-15  1.17E-15  6.51E-16  3.27E-16  1.13E-16  4.57E-17
             1.75E-17  4.67E-18  1.68E-18  6.00E-19  1.53E-19  5.41E-20  1.92E-20  4.85E-21  1.71E-21
  1514       1.47E-14  1.03E-14  6.38E-15  4.34E-15  2.85E-15  1.50E-15  8.37E-16  4.21E-16  1.45E-16  5.88E-17
             2.25E-17  6.00E-18  2.16E-18  7.72E-19  1.96E-19  6.96E-20  2.46E-20  6.23E-21  2.20E-21
  1515       1.80E-14  1.26E-14  7.80E-15  5.30E-15  3.49E-15  1.84E-15  1.02E-15  5.14E-16  1.77E-16  7.18E-17
             2.75E-17  7.34E-18  2.64E-18  9.43E-19  2.40E-19  8.50E-20  3.01E-20  7.62E-21  2.69E-21
  1516       2.13E-14  1.49E-14  9.22E-15  6.27E-15  4.12E-15  2.17E-15  1.21E-15  6.08E-16  2.09E-16  8.49E-17
             3.25E-17  8.67E-18  3.12E-18  1.11E-18  2.84E-19  1.00E-19  3.56E-20  9.00E-21  3.18E-21
  1517       2.46E-14  1.72E-14  1.06E-14  7.23E-15  4.76E-15  2.50E-15  1.40E-15  7.02E-16  2.42E-16  9.80E-17
             3.75E-17  1.00E-17  3.60E-18  1.29E-18  3.27E-19  1.16E-19  4.10E-20  1.04E-20  3.67E-21
  1518       2.78E-14  1.95E-14  1.21E-14  8.20E-15  5.39E-15  2.84E-15  1.58E-15  7.95E-16  2.74E-16  1.11E-16
             4.25E-17  1.13E-17  4.08E-18  1.46E-18  3.71E-19  1.31E-19  4.65E-20  1.18E-20  4.16E-21
  1519       1.47E-14  1.03E-14  6.38E-15  4.34E-15  2.85E-15  1.50E-15  8.37E-16  4.21E-16  1.45E-16  5.88E-17
             2.25E-17  6.00E-18  2.16E-18  7.72E-19  1.96E-19  6.96E-20  2.46E-20  6.23E-21  2.20E-21
  1520       1.80E-14  1.26E-14  7.80E-15  5.30E-15  3.49E-15  1.84E-15  1.02E-15  5.14E-16  1.77E-16  7.18E-17
             2.75E-17  7.34E-18  2.64E-18  9.43E-19  2.40E-19  8.50E-20  3.01E-20  7.62E-21  2.69E-21
  1521       2.13E-14  1.49E-14  9.22E-15  6.27E-15  4.12E-15  2.17E-15  1.21E-15  6.08E-16  2.09E-16  8.49E-17
             3.25E-17  8.67E-18  3.12E-18  1.11E-18  2.84E-19  1.00E-19  3.56E-20  9.00E-21  3.18E-21
  1522       2.46E-14  1.72E-14  1.06E-14  7.23E-15  4.76E-15  2.50E-15  1.40E-15  7.02E-16  2.42E-16  9.80E-17
             3.75E-17  1.00E-17  3.60E-18  1.29E-18  3.27E-19  1.16E-19  4.10E-20  1.04E-20  3.67E-21
  1523       2.78E-14  1.95E-14  1.21E-14  8.20E-15  5.39E-15  2.84E-15  1.58E-15  7.95E-16  2.74E-16  1.11E-16
             4.25E-17  1.13E-17  4.08E-18  1.46E-18  3.71E-19  1.31E-19  4.65E-20  1.18E-20  4.16E-21
  1524       3.11E-14  2.18E-14  1.35E-14  9.16E-15  6.03E-15  3.17E-15  1.77E-15  8.89E-16  3.06E-16  1.24E-16
             4.75E-17  1.27E-17  4.56E-18  1.63E-18  4.15E-19  1.47E-19  5.20E-20  1.32E-20  4.65E-21
  1525       3.87E-15  2.70E-15  1.65E-15  1.10E-15  7.06E-16  3.50E-16  1.84E-16  8.69E-17  2.78E-17  1.09E-17
             4.06E-18  1.06E-18  3.80E-19  1.35E-19  3.44E-20  1.22E-20  4.30E-21  1.09E-21  3.85E-22
  1526       4.73E-15  3.30E-15  2.02E-15  1.35E-15  8.63E-16  4.28E-16  2.25E-16  1.06E-16  3.40E-17  1.33E-17
             4.96E-18  1.30E-18  4.65E-19  1.65E-19  4.20E-20  1.49E-20  5.26E-21  1.33E-21  4.71E-22
  1527       5.59E-15  3.90E-15  2.38E-15  1.59E-15  1.02E-15  5.06E-16  2.66E-16  1.25E-16  4.02E-17  1.57E-17
             5.86E-18  1.54E-18  5.50E-19  1.95E-19  4.96E-20  1.76E-20  6.22E-21  1.57E-21  5.56E-22
  1528       6.45E-15  4.50E-15  2.75E-15  1.84E-15  1.18E-15  5.84E-16  3.07E-16  1.45E-16  4.64E-17  1.81E-17
             6.76E-18  1.77E-18  6.34E-19  2.26E-19  5.73E-20  2.03E-20  7.17E-21  1.82E-21  6.42E-22
  1529       7.31E-15  5.10E-15  3.12E-15  2.09E-15  1.33E-15  6.61E-16  3.48E-16  1.64E-16  5.26E-17  2.05E-17
             7.66E-18  2.01E-18  7.19E-19  2.56E-19  6.49E-20  2.30E-20  8.13E-21  2.06E-21  7.27E-22
  1530       8.16E-15  5.70E-15  3.48E-15  2.33E-15  1.49E-15  7.39E-16  3.88E-16  1.83E-16  5.88E-17  2.29E-17
             8.56E-18  2.24E-18  8.03E-19  2.86E-19  7.26E-20  2.57E-20  9.09E-21  2.30E-21  8.13E-22
  1531       4.73E-15  3.30E-15  2.02E-15  1.35E-15  8.63E-16  4.28E-16  2.25E-16  1.06E-16  3.40E-17  1.33E-17
             4.96E-18  1.30E-18  4.65E-19  1.65E-19  4.20E-20  1.49E-20  5.26E-21  1.33E-21  4.71E-22
  1532       5.59E-15  3.90E-15  2.38E-15  1.59E-15  1.02E-15  5.06E-16  2.66E-16  1.25E-16  4.02E-17  1.57E-17
             5.86E-18  1.54E-18  5.50E-19  1.95E-19  4.96E-20  1.76E-20  6.22E-21  1.57E-21  5.56E-22
  1533       6.45E-15  4.50E-15  2.75E-15  1.84E-15  1.18E-15  5.84E-16  3.07E-16  1.45E-16  4.64E-17  1.81E-17
             6.76E-18  1.77E-18  6.34E-19  2.26E-19  5.73E-20  2.03E-20  7.17E-21  1.82E-21  6.42E-22
  1534       7.31E-15  5.10E-15  3.12E-15  2.09E-15  1.33E-15  6.61E-16  3.48E-16  1.64E-16  5.26E-17  2.05E-17
             7.66E-18  2.01E-18  7.19E-19  2.56E-19  6.49E-20  2.30E-20  8.13E-21  2.06E-21  7.27E-22
  1535       8.16E-15  5.70E-15  3.48E-15  2.33E-15  1.49E-15  7.39E-16  3.88E-16  1.83E-16  5.88E-17  2.29E-17
             8.56E-18  2.24E-18  8.03E-19  2.86E-19  7.26E-20  2.57E-20  9.09E-21  2.30E-21  8.13E-22
  1536       9.02E-15  6.30E-15  3.85E-15  2.58E-15  1.65E-15  8.17E-16  4.29E-16  2.03E-16  6.50E-17  2.53E-17
             9.47E-18  2.48E-18  8.88E-19  3.16E-19  8.02E-20  2.84E-20  1.00E-20  2.54E-21  8.99E-22
  1537       1.48E-14  1.05E-14  6.61E-15  4.65E-15  3.26E-15  2.00E-15  1.35E-15  8.70E-16  4.42E-16  2.41E-16
             1.20E-16  4.18E-17  1.73E-17  6.77E-18  1.85E-18  6.72E-19  2.41E-19  6.17E-20  2.19E-20
  1538       1.50E-14  1.06E-14  6.70E-15  4.72E-15  3.30E-15  2.03E-15  1.37E-15  8.82E-16  4.49E-16  2.44E-16
             1.22E-16  4.24E-17  1.75E-17  6.87E-18  1.87E-18  6.82E-19  2.45E-19  6.26E-20  2.22E-20
  1539       6.32E-15  4.47E-15  2.82E-15  1.98E-15  1.39E-15  8.52E-16  5.74E-16  3.71E-16  1.89E-16  1.03E-16
             5.11E-17  1.78E-17  7.38E-18  2.89E-18  7.88E-19  2.87E-19  1.03E-19  2.63E-20  9.34E-21
  1540       1.19E-14  8.42E-15  5.31E-15  3.74E-15  2.62E-15  1.61E-15  1.09E-15  7.04E-16  3.59E-16  1.96E-16
             9.77E-17  3.41E-17  1.41E-17  5.54E-18  1.51E-18  5.50E-19  1.98E-19  5.05E-20  1.79E-20
  1541       2.45E-18  1.75E-18  1.13E-18  8.22E-19  6.17E-19  4.56E-19  3.90E-19  3.44E-19  2.72E-19  1.98E-19
             1.25E-19  5.37E-20  2.46E-20  1.03E-20  2.94E-21  1.09E-21  3.96E-22  1.02E-22  3.62E-23
  1542       4.62E-18  3.28E-18  2.12E-18  1.55E-18  1.16E-18  8.58E-19  7.33E-19  6.47E-19  5.12E-19  3.73E-19
             2.34E-19  1.01E-19  4.64E-20  1.94E-20  5.54E-21  2.05E-21  7.45E-22  1.92E-22  6.81E-23
  1543       8.11E-18  5.77E-18  3.72E-18  2.72E-18  2.04E-18  1.51E-18  1.29E-18  1.14E-18  9.00E-19  6.56E-19
             4.12E-19  1.78E-19  8.15E-20  3.40E-20  9.74E-21  3.61E-21  1.31E-21  3.37E-22  1.20E-22
  1544       4.33E-18  3.08E-18  1.99E-18  1.45E-18  1.09E-18  8.15E-19  7.03E-19  6.27E-19  5.02E-19  3.69E-19
             2.32E-19  1.01E-19  4.63E-20  1.93E-20  5.54E-21  2.05E-21  7.45E-22  1.92E-22  6.81E-23
  1549       8.06E-33  5.71E-33  3.64E-33  2.61E-33  1.87E-33  1.17E-33  7.42E-34  4.56E-34  1.46E-33  4.77E-33
             1.05E-32  1.86E-32  2.15E-32  1.99E-32  1.34E-32  8.26E-33  4.43E-33  1.64E-33  6.95E-34
  1550       8.73E-20  6.22E-20  4.03E-20  2.96E-20  2.25E-20  1.72E-20  1.56E-20  1.55E-20  1.79E-20  2.27E-20
             3.03E-20  4.05E-20  4.29E-20  3.81E-20  2.51E-20  1.53E-20  8.20E-21  3.03E-21  1.29E-21
  1551       3.55E-19  2.53E-19  1.64E-19  1.20E-19  9.15E-20  7.00E-20  6.34E-20  6.32E-20  7.33E-20  9.28E-20
             1.24E-19  1.66E-19  1.76E-19  1.56E-19  1.03E-19  6.27E-20  3.36E-20  1.24E-20  5.28E-21
  1552       1.03E-19  7.36E-20  4.78E-20  3.52E-20  2.69E-20  2.09E-20  1.92E-20  1.96E-20  2.33E-20  2.99E-20
             4.02E-20  5.42E-20  5.74E-20  5.11E-20  3.37E-20  2.06E-20  1.10E-20  4.07E-21  1.73E-21
  1553       7.36E-19  5.28E-19  3.48E-19  2.64E-19  2.15E-19  2.03E-19  2.52E-19  3.85E-19  7.15E-19  9.78E-19
             1.08E-18  8.64E-19  5.76E-19  3.24E-19  1.24E-19  5.40E-20  2.19E-20  6.16E-21  2.27E-21
  1554       1.68E-19  1.20E-19  7.90E-20  5.96E-20  4.79E-20  4.33E-20  4.97E-20  6.65E-20  9.93E-20  1.17E-19
             1.13E-19  8.02E-20  5.01E-20  2.70E-20  9.98E-21  4.26E-21  1.71E-21  4.76E-22  1.75E-22
  1555       8.35E-21  5.98E-21  3.93E-21  2.97E-21  2.39E-21  2.17E-21  2.50E-21  3.36E-21  5.05E-21  5.93E-21
             5.77E-21  4.09E-21  2.56E-21  1.38E-21  5.10E-22  2.17E-22  8.71E-23  2.43E-23  8.94E-24
  1556       7.48E-20  5.35E-20  3.52E-20  2.66E-20  2.15E-20  1.96E-20  2.27E-20  3.07E-20  4.64E-20  5.46E-20
             5.32E-20  3.78E-20  2.36E-20  1.27E-20  4.71E-21  2.01E-21  8.06E-22  2.25E-22  8.27E-23
  1557       5.43E-21  3.89E-21  2.56E-21  1.94E-21  1.57E-21  1.44E-21  1.68E-21  2.30E-21  3.50E-21  4.13E-21
             4.03E-21  2.87E-21  1.80E-21  9.69E-22  3.59E-22  1.53E-22  6.13E-23  1.71E-23  6.29E-24
  1558       7.16E-20  5.14E-20  3.40E-20  2.59E-20  2.13E-20  2.06E-20  2.65E-20  4.17E-20  7.97E-20  1.10E-19
             1.23E-19  9.87E-20  6.59E-20  3.71E-20  1.43E-20  6.20E-21  2.52E-21  7.08E-22  2.61E-22
  1559       2.09E-19  1.50E-19  9.94E-20  7.58E-20  6.22E-20  6.04E-20  7.75E-20  1.22E-19  2.34E-19  3.24E-19
             3.59E-19  2.89E-19  1.93E-19  1.09E-19  4.19E-20  1.82E-20  7.38E-21  2.08E-21  7.66E-22
  1560       4.76E-19  3.42E-19  2.26E-19  1.72E-19  1.41E-19  1.37E-19  1.76E-19  2.78E-19  5.32E-19  7.38E-19
             8.19E-19  6.60E-19  4.40E-19  2.48E-19  9.54E-20  4.15E-20  1.68E-20  4.73E-21  1.75E-21
  1561       3.33E-20  2.39E-20  1.58E-20  1.19E-20  9.67E-21  8.94E-21  1.05E-20  1.45E-20  2.21E-20  2.63E-20
             2.57E-20  1.83E-20  1.15E-20  6.18E-21  2.29E-21  9.76E-22  3.91E-22  1.09E-22  4.02E-23
  1562       1.80E-20  1.29E-20  8.49E-21  6.44E-21  5.22E-21  4.85E-21  5.74E-21  7.93E-21  1.22E-20  1.45E-20
             1.42E-20  1.01E-20  6.35E-21  3.42E-21  1.27E-21  5.41E-22  2.17E-22  6.05E-23  2.23E-23
  1563       3.79E-22  2.72E-22  1.79E-22  1.36E-22  1.11E-22  1.03E-22  1.22E-22  1.70E-22  2.62E-22  3.12E-22
             3.06E-22  2.18E-22  1.37E-22  7.38E-23  2.73E-23  1.17E-23  4.68E-24  1.31E-24  4.80E-25
  1564       4.06E-20  2.91E-20  1.93E-20  1.48E-20  1.22E-20  1.21E-20  1.60E-20  2.58E-20  5.03E-20  7.03E-20
             7.84E-20  6.34E-20  4.24E-20  2.39E-20  9.20E-21  4.00E-21  1.62E-21  4.57E-22  1.69E-22
  1565       2.55E-19  1.83E-19  1.21E-19  9.28E-20  7.69E-20  7.63E-20  1.00E-19  1.62E-19  3.17E-19  4.43E-19
             4.94E-19  4.00E-19  2.67E-19  1.51E-19  5.80E-20  2.52E-20  1.02E-20  2.88E-21  1.06E-21
  1566       6.16E-19  4.42E-19  2.93E-19  2.25E-19  1.86E-19  1.85E-19  2.43E-19  3.94E-19  7.70E-19  1.08E-18
             1.20E-18  9.72E-19  6.50E-19  3.67E-19  1.41E-19  6.13E-20  2.49E-20  7.00E-21  2.59E-21
  1567       2.32E-19  1.66E-19  1.10E-19  8.39E-20  6.87E-20  6.53E-20  7.94E-20  1.13E-19  1.77E-19  2.13E-19
             2.10E-19  1.50E-19  9.45E-20  5.10E-20  1.89E-20  8.08E-21  3.24E-21  9.04E-22  3.33E-22
  1568       5.07E-21  3.64E-21  2.41E-21  1.83E-21  1.50E-21  1.43E-21  1.74E-21  2.47E-21  3.90E-21  4.69E-21
             4.61E-21  3.31E-21  2.08E-21  1.12E-21  4.16E-22  1.78E-22  7.13E-23  1.99E-23  7.32E-24
  1569       1.59E-22  1.14E-22  7.52E-23  5.74E-23  4.70E-23  4.49E-23  5.48E-23  7.80E-23  1.23E-22  1.49E-22
             1.46E-22  1.05E-22  6.60E-23  3.56E-23  1.32E-23  5.64E-24  2.26E-24  6.31E-25  2.32E-25
  1570       1.73E-19  1.24E-19  8.23E-20  6.28E-20  5.16E-20  4.96E-20  6.10E-20  8.74E-20  1.39E-19  1.68E-19
             1.66E-19  1.19E-19  7.49E-20  4.05E-20  1.50E-20  6.41E-21  2.57E-21  7.17E-22  2.64E-22
  1571       3.71E-19  2.67E-19  1.78E-19  1.37E-19  1.15E-19  1.20E-19  1.66E-19  2.81E-19  5.70E-19  8.09E-19
             9.11E-19  7.42E-19  4.98E-19  2.81E-19  1.08E-19  4.72E-20  1.91E-20  5.39E-21  1.99E-21
  1572       2.66E-20  1.92E-20  1.28E-20  9.89E-21  8.35E-21  8.59E-21  1.14E-20  1.74E-20  2.94E-20  3.64E-20
             3.65E-20  2.65E-20  1.67E-20  9.08E-21  3.37E-21  1.44E-21  5.79E-22  1.62E-22  5.95E-23
  1573       1.33E-19  9.56E-20  6.41E-20  5.00E-20  4.29E-20  4.71E-20  6.89E-20  1.23E-19  2.60E-19  3.75E-19
             4.26E-19  3.50E-19  2.35E-19  1.33E-19  5.14E-20  2.24E-20  9.09E-21  2.56E-21  9.45E-22
  1574       9.26E-37  6.67E-37  4.47E-37  3.48E-37  2.97E-37  3.18E-37  4.43E-37  7.34E-37  1.45E-36  2.15E-36
             2.81E-36  3.35E-36  3.43E-36  3.21E-36  2.59E-36  2.00E-36  1.41E-36  7.52E-37  4.13E-37
  1575       9.72E-37  7.01E-37  4.70E-37  3.66E-37  3.14E-37  3.37E-37  4.73E-37  7.89E-37  1.56E-36  2.33E-36
             3.04E-36  3.63E-36  3.71E-36  3.48E-36  2.81E-36  2.17E-36  1.53E-36  8.15E-37  4.47E-37
  1576       2.19E-24  1.58E-24  1.06E-24  8.32E-25  7.22E-25  8.02E-25  1.16E-24  1.99E-24  4.03E-24  6.05E-24
             7.95E-24  9.54E-24  9.77E-24  9.17E-24  7.42E-24  5.73E-24  4.03E-24  2.15E-24  1.18E-24
  1577       1.20E-37  8.70E-38  5.87E-38  4.63E-38  4.07E-38  4.66E-38  6.96E-38  1.22E-37  2.52E-37  3.82E-37
             5.04E-37  6.07E-37  6.22E-37  5.85E-37  4.73E-37  3.65E-37  2.57E-37  1.37E-37  7.54E-38
  1578       1.99E-20  1.45E-20  9.99E-21  8.17E-21  7.65E-21  9.83E-21  1.52E-20  2.52E-20  4.18E-20  4.93E-20
             4.69E-20  3.24E-20  1.99E-20  1.06E-20  3.89E-21  1.65E-21  6.58E-22  1.83E-22  6.73E-23
  1579       5.35E-20  3.89E-20  2.69E-20  2.20E-20  2.06E-20  2.64E-20  4.10E-20  6.78E-20  1.13E-19  1.33E-19
             1.26E-19  8.72E-20  5.37E-20  2.86E-20  1.05E-20  4.44E-21  1.77E-21  4.93E-22  1.81E-22
  1580       1.19E-19  8.65E-20  5.97E-20  4.89E-20  4.58E-20  5.89E-20  9.13E-20  1.51E-19  2.51E-19  2.95E-19
             2.82E-19  1.94E-19  1.20E-19  6.37E-20  2.33E-20  9.89E-21  3.95E-21  1.10E-21  4.04E-22
  1581       1.35E-21  9.85E-22  6.81E-22  5.57E-22  5.21E-22  6.45E-22  9.12E-22  1.28E-21  1.56E-21  1.40E-21
             1.01E-21  4.83E-22  2.32E-22  9.97E-23  2.91E-23  1.09E-23  3.96E-24  1.02E-24  3.63E-25
  1582       8.17E-21  5.95E-21  4.12E-21  3.39E-21  3.19E-21  4.02E-21  5.76E-21  8.16E-21  1.01E-20  9.05E-21
             6.50E-21  3.13E-21  1.50E-21  6.45E-22  1.88E-22  7.03E-23  2.56E-23  6.61E-24  2.35E-24
  1583       4.28E-20  3.12E-20  2.18E-20  1.81E-20  1.75E-20  2.39E-20  3.90E-20  6.67E-20  1.14E-19  1.35E-19
             1.30E-19  9.00E-20  5.55E-20  2.96E-20  1.09E-20  4.61E-21  1.84E-21  5.12E-22  1.88E-22
  1584       1.23E-20  8.98E-21  6.23E-21  5.14E-21  4.86E-21  6.18E-21  8.91E-21  1.27E-20  1.57E-20  1.41E-20
             1.02E-20  4.89E-21  2.35E-21  1.01E-21  2.95E-22  1.10E-22  4.01E-23  1.04E-23  3.68E-24
  1585       1.76E-22  1.28E-22  8.91E-23  7.36E-23  7.00E-23  8.98E-23  1.30E-22  1.86E-22  2.31E-22  2.09E-22
             1.50E-22  7.23E-23  3.48E-23  1.49E-23  4.36E-24  1.63E-24  5.94E-25  1.53E-25  5.45E-26
  1586       2.54E-21  1.85E-21  1.29E-21  1.08E-21  1.03E-21  1.36E-21  2.01E-21  2.92E-21  3.65E-21  3.31E-21
             2.39E-21  1.15E-21  5.55E-22  2.39E-22  6.96E-23  2.60E-23  9.48E-24  2.45E-24  8.71E-25
  1587       6.17E-21  4.51E-21  3.16E-21  2.65E-21  2.58E-21  3.48E-21  5.24E-21  7.68E-21  9.71E-21  8.84E-21
             6.40E-21  3.09E-21  1.49E-21  6.40E-22  1.87E-22  6.98E-23  2.54E-23  6.56E-24  2.34E-24
  1588       9.40E-25  6.87E-25  4.82E-25  4.04E-25  3.94E-25  5.34E-25  8.06E-25  1.18E-24  1.50E-24  1.36E-24
             9.87E-25  4.77E-25  2.30E-25  9.87E-26  2.88E-26  1.08E-26  3.93E-27  1.01E-27  3.61E-28
  1593       2.32E-20  1.70E-20  1.21E-20  1.04E-20  1.06E-20  1.54E-20  2.45E-20  3.73E-20  4.85E-20  4.46E-20
             3.25E-20  1.58E-20  7.62E-21  3.28E-21  9.59E-22  3.58E-22  1.31E-22  3.37E-23  1.20E-23
  1594       2.25E-49  1.66E-49  1.19E-49  1.03E-49  1.08E-49  1.75E-49  3.24E-49  6.21E-49  1.25E-48  1.77E-48
             2.18E-48  2.43E-48  2.39E-48  2.19E-48  1.74E-48  1.34E-48  9.36E-49  4.98E-49  2.73E-49
  1595       7.12E-37  5.21E-37  3.64E-37  3.01E-37  2.79E-37  2.85E-37  2.51E-37  3.13E-37  3.12E-36  1.15E-35
             2.70E-35  5.01E-35  5.90E-35  5.54E-35  3.78E-35  2.34E-35  1.26E-35  4.65E-36  1.98E-36
  1596       1.11E-21  8.16E-22  5.82E-22  5.02E-22  5.15E-22  7.67E-22  1.23E-21  1.89E-21  2.47E-21  2.27E-21
             1.66E-21  8.06E-22  3.89E-22  1.68E-22  4.90E-23  1.83E-23  6.68E-24  1.72E-24  6.14E-25
  1597       2.23E-22  1.64E-22  1.17E-22  1.01E-22  1.04E-22  1.56E-22  2.51E-22  3.85E-22  5.04E-22  4.65E-22
             3.39E-22  1.65E-22  7.96E-23  3.43E-23  1.00E-23  3.75E-24  1.37E-24  3.53E-25  1.26E-25
  1598       1.24E-20  9.11E-21  6.53E-21  5.67E-21  5.91E-21  9.04E-21  1.48E-20  2.29E-20  3.01E-20  2.79E-20
             2.04E-20  9.92E-21  4.79E-21  2.06E-21  6.04E-22  2.26E-22  8.23E-23  2.12E-23  7.56E-24
  1607       1.40E-49  1.04E-49  7.61E-50  6.84E-50  7.65E-50  1.39E-49  2.78E-49  5.57E-49  1.16E-48  1.66E-48
             2.06E-48  2.31E-48  2.29E-48  2.10E-48  1.67E-48  1.28E-48  8.96E-49  4.77E-49  2.61E-49
  1608       7.42E-24  5.51E-24  4.03E-24  3.63E-24  4.02E-24  6.86E-24  1.24E-23  2.28E-23  4.72E-23  7.82E-23
             1.22E-22  1.79E-22  1.96E-22  1.78E-22  1.19E-22  7.28E-23  3.91E-23  1.45E-23  6.17E-24
  1609       4.50E-22  3.35E-22  2.47E-22  2.25E-22  2.53E-22  4.45E-22  8.22E-22  1.52E-21  3.18E-21  5.29E-21
             8.24E-21  1.22E-20  1.33E-20  1.21E-20  8.05E-21  4.94E-21  2.65E-21  9.83E-22  4.19E-22
  1610       5.90E-23  4.41E-23  3.29E-23  3.06E-23  3.58E-23  6.64E-23  1.27E-22  2.39E-22  5.06E-22  8.46E-22
             1.32E-21  1.96E-21  2.15E-21  1.94E-21  1.30E-21  7.96E-22  4.28E-22  1.59E-22  6.75E-23
  1611       2.06E-22  1.54E-22  1.16E-22  1.10E-22  1.32E-22  2.56E-22  4.98E-22  9.54E-22  2.04E-21  3.42E-21
             5.37E-21  7.95E-21  8.72E-21  7.90E-21  5.27E-21  3.24E-21  1.74E-21  6.44E-22  2.75E-22
  1612       1.10E-22  8.28E-23  6.29E-23  6.02E-23  7.39E-23  1.47E-22  2.78E-22  4.70E-22  6.60E-22  6.27E-22
             4.66E-22  2.29E-22  1.11E-22  4.81E-23  1.41E-23  5.28E-24  1.93E-24  4.97E-25  1.77E-25
  1613       1.23E-35  9.21E-36  6.88E-36  6.33E-36  6.93E-36  9.07E-36  9.12E-36  1.45E-35  1.67E-34  6.27E-34
             1.48E-33  2.77E-33  3.27E-33  3.08E-33  2.10E-33  1.30E-33  7.00E-34  2.59E-34  1.10E-34
  1614       1.62E-23  1.22E-23  9.44E-24  9.25E-24  1.18E-23  2.48E-23  5.04E-23  9.91E-23  2.16E-22  3.65E-22
